crime_count_500m,violent_count_500m,PIN
237,24,6431000555
82,6,3052700123
0,0,2524049030
91,5,2397101095
80,3,2767601471
49,2,4443801595
15,0,8165501420
40,4,1125049153
11,0,0254000530
31,0,2125049134
7,0,1373800265
55,2,1773101826
0,0,3649100663
28,5,1708400355
64,5,8901500190
3,0,1364300295
15,1,3334000060
20,1,3179100540
9,1,9417400165
15,0,8165501440
34,2,2326300070
47,0,1814801225
104,22,7950302160
27,0,1118001570
70,3,2887700470
108,6,4302201080
4,0,7896300661
84,6,3052700126
53,1,9828701235
32,6,0886000110
237,11,9528101097
57,1,0455000806
0,0,0923049346
17,0,9238901485
0,0,2787050030
186,19,0519000070
18,0,9238901480
55,2,0342000565
26,0,2867100335
128,5,9521100294
0,0,8718500365
2,0,2526039181
0,0,0281100075
56,5,4294800085
124,8,7586200003
72,2,1972205295
194,10,2919200945
92,5,5366200120
47,0,8712100855
0,0,1651800100
126,7,5016001011
0,0,2333270140
0,0,1727510060
88,5,1048000050
52,1,4385700240
67,2,1176001234
69,6,3052700607
222,29,8822901224
30,2,0425049126
73,4,9828201772
205,19,7942601835
0,0,3810000860
14,0,0923000390
25,2,5430300196
550,25,3320000855
57,1,0461002630
52,1,0455000181
16,0,2487200791
11,0,0871001305
9,0,5208200186
402,21,6746700557
46,5,0567000266
122,7,3442000153
127,7,3442000153
84,7,0513000035
13,0,8082400141
85,6,3052700132
164,5,0476000010
280,26,9826700454
211,24,1982201596
47,4,9268200435
19,0,6908200586
36,0,0225039090
148,8,5693501441
29,2,8827900865
0,0,5631500290
62,18,1105000740
0,0,2174500700
53,0,3204301155
199,20,7544800165
52,1,0582000535
0,0,0985000175
341,24,2767604245
18,0,2026049156
84,19,0907000105
186,20,7228501742
0,0,0179002385
0,0,1721801640
83,19,0907000120
84,19,0907000120
180,10,5694500823
0,0,9313300025
6,0,0868001815
53,4,4473400070
46,3,1926049094
46,1,6141100360
95,5,7435500121
62,1,0461002525
62,11,3395040810
14,1,2675600105
87,11,2768300656
109,5,0809002640
14,0,2484700055
23,1,7338400550
2,0,0523049054
8,0,7896300151
62,6,4006000085
1,0,0123039513
26,0,1118001350
59,1,5101402143
155,17,7131300060
331,16,3876900086
0,0,0985000576
36,2,1294300023
54,6,7972603100
29,0,2771603920
51,1,4443801245
94,14,7883603395
48,5,1862400176
99,3,7625701385
14,0,2895600370
0,0,5426300010
6,0,6133100127
36,0,9213400035
1,0,5035301077
28,5,3670500175
47,4,1588600055
23,1,2492200415
191,36,0003600048
208,18,7452500075
59,3,2887701670
75,8,1624049311
76,9,1624049307
33,1,3034200443
179,10,5694500827
8,0,0868001340
39,0,0034001210
0,0,2525049254
7,0,8101900190
11,0,5250300005
17,1,2695600320
230,10,9221400641
7,0,3844600005
600,34,3319502100
16,0,0254000770
80,7,8820900686
85,4,7011200137
6,0,2881700540
193,31,5393601670
124,10,8608900205
28,1,6415100352
28,4,1773100510
7,0,8925100130
150,5,3126049205
203,32,1604601185
34,1,8150100280
46,5,0123039278
24,4,3677400701
180,8,5694500385
0,0,2329720100
126,4,3797002350
13,1,0579002750
20,0,4154304155
11,1,1118000400
20,0,1133000523
105,11,8850000511
29,1,6414100600
4,0,2333800055
106,14,0546000620
55,2,2734100865
18,1,3013300735
26,1,3352400530
13,0,0923000490
140,7,9521100445
39,1,9551203000
50,8,9274201763
59,1,4242900331
0,0,6396000240
74,9,1624049306
16,1,8931100075
6,0,2881700365
123,22,7129303875
0,0,3276400030
28,0,4318200055
166,10,9521100876
77,10,7548300156
31,2,7129300985
0,0,1180005575
181,13,4146800070
20,2,2021200615
112,5,3797001760
67,5,6728700154
0,0,3163600160
26,0,2771604060
44,2,6021503495
5,0,2045400201
4,0,3271300450
0,0,3361400418
0,0,2602700050
32,3,3878900090
13,1,0579002900
24,1,6079500297
132,5,5101408920
233,15,6413100102
18,0,0148000248
528,51,6851700271
52,0,6819100316
0,0,9200000026
157,3,2264500145
47,1,5100401594
47,1,5100401594
178,18,7228501748
0,0,2541110230
15,2,3438500183
51,4,8122101065
237,30,6145602625
48,2,7604410080
0,0,0191100545
235,7,3131200910
27,2,7176300005
83,2,9550204890
52,1,4364700395
38,1,6140100678
0,0,3579700100
44,1,9523104040
45,2,2436701175
19,1,2872100485
32,2,3290800249
8,0,8118600156
18,0,1778500486
57,1,9136101591
288,33,9267200045
90,3,2767601222
75,3,2810100015
0,0,2414600211
53,1,9136101131
32,2,9830200330
0,0,3627800150
0,0,5427110070
235,28,6431000985
40,2,3624039108
63,3,2652501415
26,0,8815400790
129,9,4083801175
32,2,8067000096
0,0,7700100223
172,5,1797500065
128,9,2767601815
18,0,0148000249
41,3,1623300335
77,4,9297301425
0,0,4093300090
101,8,9521101414
539,51,6851700273
246,28,0993001950
22,1,4319200830
194,31,5700000250
101,4,9158100115
25,1,4112100190
73,3,2719100145
268,27,4310701405
4,0,6329000255
217,17,4358700005
65,2,3188100595
2,1,1025000038
29,0,1782500125
30,0,5700003955
7,0,2526039192
53,9,2724049135
90,12,7883603715
178,8,9828200155
205,14,4302200065
22,1,2321300266
62,2,1177000065
16,0,8165501450
13,0,3352402107
18,0,3693901780
0,0,1574100035
3,0,7771300176
311,35,3319500359
47,1,6788200466
40,3,9284801635
58,7,8685500245
30,2,9191200685
183,13,3298700805
35,2,5042300004
81,16,1133000056
0,0,5021900585
50,0,8722100815
211,17,9465200210
12,0,9144100306
13,0,9144100306
71,7,6310400070
255,5,1797501101
0,0,3755000030
55,12,2997800080
35,1,5101404314
5,0,5035300595
61,9,3274800240
152,32,3812400851
126,15,7589700020
50,3,7828700010
0,0,2798000010
47,1,5101402480
0,0,5454300050
14,0,2026049101
79,4,7011201530
80,4,7011201530
34,0,4364700835
0,0,2843200100
203,7,0955000470
102,5,3278604240
0,0,3761700060
35,0,9547203620
130,14,7985400088
0,0,5454200170
91,6,2324039083
98,5,4206901495
58,2,9274200525
42,7,2895650660
42,7,2895650630
40,3,9214900085
63,3,4083301940
112,4,2919701855
47,0,7327902770
43,8,2895650670
23,3,1753700520
140,14,1454100155
14,0,4279900160
169,7,1689400460
49,5,0567000405
107,1,1959701690
57,4,9358000980
169,14,9834700195
0,0,1574700201
118,4,6814600235
54,3,2653000210
14,0,6381501185
0,0,2524049124
30,1,6415100273
235,27,0993002238
382,19,5457300195
158,23,1607100180
6,0,7384500045
13,0,2600300010
2,0,4219401105
55,11,2624049092
3,0,1370803202
225,12,1972200697
40,0,3856901345
24,1,8122100585
77,10,8113101110
23,3,0603000220
229,24,6300500555
439,32,6746701955
139,9,6450304711
137,10,9521101270
16,0,0930000460
44,1,6917700715
0,0,7694200180
54,2,1646501930
51,2,8910500075
179,28,7950300810
155,7,5511600255
17,0,2485000095
80,12,7133300029
21,2,7549800190
12,0,7936000606
53,3,4443801745
15,0,6844703590
78,12,7133300030
0,0,7694200170
70,3,6814100150
24,0,8815400195
5,0,4219400115
23,1,3438502077
104,9,9521101421
5,0,0573000095
0,0,2524049119
21,2,7338402350
24,0,9103000515
0,0,3991400010
48,3,4365200035
161,11,3298701042
61,3,7625703585
43,0,8712100270
88,6,5016002175
167,34,2122700004
8,0,7211400508
58,9,8924100050
58,9,8924100050
79,12,7883607190
24,1,8819900785
34,2,1370803655
0,0,1926059212
21,1,5297200185
13,0,2487200310
85,2,1175000205
0,0,6620400495
100,3,2917200180
0,0,3347400335
20,4,3438501630
34,2,1370803650
618,53,8584800040
219,21,9826700751
0,0,3760500485
15,2,7338401800
190,17,9834200640
16,1,2490200400
66,5,2887700165
267,19,2919201345
71,4,7518502915
0,0,0795000855
46,5,3670500440
72,6,3052700955
254,9,9221400360
23,0,1954700425
0,0,4058200665
0,0,4058200665
3,0,0399000205
29,2,5101405765
36,1,9547204915
81,16,9412400008
88,16,9412400008
124,13,7589700107
25,0,8024201930
61,5,7518504375
125,6,4232901155
60,5,7549801912
456,30,2254501007
58,6,3278600270
54,8,0424049100
22,0,9345400005
32,0,8024200920
4,0,4219400790
58,2,0455000373
118,7,9521100998
68,8,7327901005
251,20,7899800751
18,1,5476200123
86,6,7705100095
9,1,8101900220
17,1,4229900035
59,4,7518504200
118,9,9521101215
11,1,3526039060
230,20,7899800845
43,7,1133000266
26,1,6392001855
98,5,9129100005
165,8,2919200680
46,1,9547201590
0,0,1591600009
48,0,5350200870
64,0,2331300191
70,3,2770600495
0,0,4202401078
16,0,3181600110
48,3,0461004595
0,0,9194102380
51,7,0424049042
16,0,9161100700
16,0,9161100700
260,16,2767603980
61,0,2749600145
26,1,4364200045
58,2,9274201040
65,1,1525039056
83,6,7156200030
24,1,0293000075
117,3,0832000125
57,5,0730000190
13,1,4073200430
14,0,7542300050
36,2,6021500850
91,6,2770602363
557,51,6851700269
33,1,9547201780
47,0,5700003430
0,0,3451000280
0,0,3262300060
90,5,5016000065
212,17,6300500475
48,2,0269000965
246,26,0993000968
22,1,3438500759
10,1,5605000105
114,11,5393601040
261,28,9266700374
16,1,9144100087
42,3,9144100237
36,0,0037000350
84,3,0354000025
84,3,0354000025
7,0,6132600315
43,2,0461001325
49,0,5700002500
68,3,2719100279
0,0,3760500222
12,0,3013301500
214,17,6430500236
36,2,7410200040
140,4,3797002260
10,0,6822100815
0,0,7355700060
137,15,7217400743
0,0,6396000200
78,3,3723800366
29,0,5249800063
79,7,2979800645
104,0,6699500165
5,0,0871001705
33,1,2755200005
20,1,9285800080
120,5,2919702740
63,5,9268200426
54,1,9551201670
19,0,1125049089
0,0,0395300430
0,0,1223039072
13,0,6775200035
30,2,8122100505
0,0,3841600207
0,0,3262300015
84,9,6141600085
29,2,7130300315
167,12,4083802137
567,52,6851700270
41,0,4315700370
21,1,4154304305
313,31,7452500335
50,5,7905200087
49,5,7905200089
0,0,0797000290
136,6,0809001840
54,2,3126049196
12,1,0375000035
0,0,7694200530
27,0,1778500645
76,4,1139000765
84,4,2767704253
0,0,8151600339
0,0,6303400825
38,0,5700004015
0,0,1742800060
82,6,5016001230
83,6,5016001230
123,7,0510001425
110,15,7883604356
33,0,1782000075
11,0,5210200297
35,4,0600000520
196,5,2663000116
35,2,7974200508
72,3,2721600215
59,5,9363600440
20,2,5583200740
129,2,9828200750
39,0,0034000040
111,5,2767704950
0,0,2174503395
169,5,1931300110
49,0,8722100735
95,12,8685500125
52,1,1773101657
53,2,8911000051
116,14,2926049613
60,1,6140100020
55,5,0402000060
23,2,2114700255
44,0,5101402680
0,0,9208900157
17,0,0585000050
82,5,1139000064
217,18,1453602305
9,0,1454600061
124,3,0809001065
5,0,4219401170
0,0,2018700145
22,1,2832100795
18,0,2126049124
45,4,0107000011
4,1,4058801950
37,0,1725049007
63,5,7503500030
58,0,2207500530
8,1,1524039070
50,3,6413600178
0,0,9429000060
153,29,1005000074
55,2,0342000570
607,29,3320000853
87,10,7327900135
218,12,4358700135
10,0,4058801535
14,1,6617000095
39,4,8624700050
105,6,2397100985
28,2,1980200320
93,16,3424049070
38,0,3592500865
27,0,8815400520
252,13,3303700155
24,0,1778500685
3,0,7533800220
0,0,3810000051
86,7,9839301190
198,22,8822901263
202,1,5457800915
445,17,5457800121
58,3,1121000520
65,2,8067000092
49,2,2877100696
106,6,2436200665
36,2,5499200062
0,0,9573120340
0,0,5315100757
0,0,1640600020
14,0,3992700790
131,2,1731800940
56,2,0342000250
19,0,9275702340
22,1,1824800160
0,0,1574100570
111,7,0065000310
109,10,2113200345
10,0,4403200060
152,9,2767602728
11,0,0130000025
24,0,3693901470
119,2,2917200444
179,19,7228501744
0,0,8151600662
24,3,3942900070
18,4,1753700160
47,3,4278900140
36,1,1623800430
82,5,6021502201
249,29,0993002020
13,0,6381500220
24,1,5151200405
33,0,1260200025
256,23,7387500190
0,0,7961400020
7,0,4058800210
73,2,9550202600
0,0,7598100511
222,22,7942601965
6,0,2391601815
72,9,3336002145
136,8,9521100735
256,32,6145601800
50,4,3278612390
38,1,9547204770
6,0,8926600045
84,5,1139000059
149,1,1732800805
31,2,7972600360
34,1,9270200285
0,0,8732300210
75,4,5113400505
359,18,3876900084
26,0,2726049072
784,39,6411600208
86,1,1175001056
31,2,0874000005
132,4,4206901335
9,0,0579001710
11,0,6365900225
628,45,2254501323
1319,148,6003500729
0,0,3262300010
24,2,5101405902
19,1,6392002591
34,4,0597000135
57,6,3034200930
214,19,3501600190
27,1,2225039076
0,0,3649100621
43,1,9551202690
21,2,2124049330
224,18,7899800796
46,1,9274203170
90,19,8944550300
0,0,7694210350
1,0,7351200015
51,5,6632300154
42,1,1338300420
13,0,2026049040
81,3,9157600065
118,12,1232000505
27,2,3331500891
26,2,1370802300
0,0,5426300005
19,4,0555000303
27,0,4235400893
43,1,7443000842
45,4,7905200122
396,36,2767701476
17,0,9161100885
13,0,8165501470
435,42,7387500240
12,0,2392100015
43,7,9274201762
90,19,1166000045
78,9,8901000354
77,6,5332200550
140,26,1604600100
106,8,2915200276
28,0,8900000283
49,4,5700001950
32,0,1782000080
82,15,7548300712
2,0,8124100036
181,11,0859000159
239,13,8673400142
0,0,4189800040
113,5,3797002385
250,29,4310702861
56,3,7518503190
6,0,3526039049
101,5,6905200320
79,4,0272000511
68,6,4443300095
0,0,2524049257
5,0,6107700065
0,0,0795002140
0,0,2524049078
35,1,5652601175
29,3,1426300804
31,0,4373200015
6,0,2045800355
151,20,6140600310
263,27,1453600384
0,0,5452800525
38,4,8127700120
0,0,3826000515
27,2,5101407000
43,1,9287801940
1,0,0123039248
9,0,4403200105
13,1,8101900430
0,0,0796000220
130,5,7625700225
0,0,7774200225
346,22,5707500038
235,25,0993000228
84,5,5366200020
158,15,3389900539
29,1,3348401490
42,0,8722100080
222,18,7899800798
80,10,4154300295
80,4,8836400020
0,0,1591600187
7,0,2819100030
29,3,7129300320
43,0,7519001900
7,0,1454600246
145,17,2113200590
24,4,1773600425
0,0,3928200010
31,0,1782000190
14,0,0923000394
49,3,0173000061
5,0,2346800250
48,1,3856900480
0,0,9269800030
99,11,6141100842
0,0,1742800230
97,9,2044500140
24,0,2985800065
7,0,3526039152
192,17,7452500195
0,0,7694210360
0,0,7539850100
166,13,6865200596
14,1,5273200047
86,4,1139000725
188,25,7544800074
14,1,5249802535
12,0,9161100280
63,1,9829200680
43,0,7871500220
23,1,1868900280
213,26,2768301440
0,0,3347400040
36,2,7972600568
53,3,9297300390
0,0,3761700030
22,0,4077800257
76,1,4240400150
0,0,7694210410
158,16,8121100080
97,5,2884700035
60,7,3330500700
29,2,2326300010
69,7,7663700182
21,2,6338000093
70,7,3448001990
0,0,8124100125
41,0,5101403954
0,0,7657600060
112,15,7831800010
17,0,9275703080
19,0,1125049090
134,5,1336300500
66,4,2770601420
58,0,7625702471
14,0,0254000305
53,8,2114700815
190,10,0476000232
0,0,3755100430
39,1,0441000060
211,24,7996700090
3,0,1025039264
49,5,7905200088
48,10,3336001895
116,14,2926049608
37,1,0225039178
174,6,9828702906
40,1,7881500520
112,5,0809003640
232,26,5676000195
94,9,9136103235
219,29,1250200509
78,8,0452001770
39,3,1624049202
34,4,7394400010
28,3,2520900050
0,0,5425700005
82,9,3500100126
19,1,3179100755
55,7,0567000595
0,0,5035300887
85,10,7884100583
33,2,5038300085
128,16,0820000076
0,0,8907600090
62,5,0472000015
52,0,7625702335
373,25,7234601163
64,3,2652502135
79,7,8724900630
22,0,4077800240
36,3,1714900515
0,0,1652000080
21,1,9277200369
141,1,1732800385
309,36,9266700530
109,14,7883603837
0,0,2540850330
23,1,3348401055
97,16,6383000105
68,6,0194000550
23,4,1773100310
84,4,2767601221
52,12,7857003044
11,1,1370804265
90,3,9158100046
39,2,0148000405
166,20,6145601395
613,29,9578020150
8,0,8928100165
8,1,0123039445
166,18,7217401235
10,1,0429000020
0,0,2574900040
94,0,0809001195
68,3,5113400319
13,0,9357000830
0,0,2174501115
182,19,3226200105
215,8,9528100786
57,2,7518505650
15,1,0579001360
95,3,6145602285
36,4,0558100102
118,5,2919700170
45,4,4229400300
28,3,1370802310
0,0,0795002480
38,0,3856901340
65,2,1336800515
84,18,3336500130
56,1,6933600100
34,0,3592500710
0,0,1224049033
42,0,1133000741
133,6,7625700390
28,1,6412100019
147,20,7129304725
76,5,5016000085
347,31,5005000015
209,23,7996700150
39,0,2026049136
206,22,9126100887
44,0,6140100465
21,0,1909600073
28,2,6617500115
105,5,8129701130
241,7,9221400642
29,0,7015200785
42,4,2436700560
0,0,1828300110
10,0,7100600025
61,0,9376300060
22,1,7409700505
77,6,5016002277
0,0,3261010430
22,1,7934000075
35,0,2281500035
46,0,4315700455
0,0,1180007375
187,31,1604601545
31,4,7857000960
13,1,6874201085
21,0,3727800130
3,0,4214900145
62,8,2126049140
32,2,8820900475
29,2,7925100335
283,35,9826701617
13,2,2021200755
60,0,2331300160
51,8,2724049231
11,0,1070000270
64,0,3720800051
58,1,4232902780
50,0,5244801615
5,0,9455200520
0,0,1180005471
20,1,7645900225
26,1,8827900255
0,0,9522300210
6,0,6383500550
123,7,1972205798
27,2,7857001317
98,9,7883603320
110,6,5244800385
0,0,7110000007
43,1,2397100040
94,6,8150600125
221,7,9301301090
15,0,1355200040
0,0,9382200145
19,3,3034200200
56,1,9287800495
76,2,1257200980
0,0,6341000015
45,1,3226049101
0,0,6326000035
0,0,4045000095
72,1,5100403567
34,2,9214400260
111,8,0117000435
68,6,0106000075
14,0,2872100130
155,19,4356200005
82,5,5016000055
46,1,9287802420
9,0,6392003220
11,0,6450302255
0,0,5427100120
27,2,6392000635
105,8,1394300080
15,1,2895800400
55,1,5113400148
93,6,2044500052
22,0,2771604100
67,5,1982200545
21,0,9471200230
50,2,3438500278
13,0,4074300275
16,1,6381501765
0,0,0333100050
122,13,9834200365
32,3,6414600313
16,0,7645900320
0,0,7694210370
8,0,7352200415
33,1,1824800065
0,0,5451200580
72,8,0452002045
280,29,5541300115
188,12,5694500825
10,0,1455100095
104,8,6865200196
0,0,3768000310
70,4,6610000260
169,8,0952002767
66,5,5366200705
229,23,1453602432
90,15,8850000488
54,6,6896300220
54,6,6896300225
69,12,2624049046
7,0,4060000290
45,1,5318100280
170,15,7234600810
95,5,6149700430
60,5,2880100280
47,1,6905200005
87,20,4253400045
27,2,8122100045
70,4,7518500845
82,6,8911000415
69,4,1919800350
12,1,6822100715
120,15,0546000645
49,2,1773100880
20,2,2815600080
20,2,2815600080
31,2,9320350110
13,1,6392003631
65,3,9274202660
151,15,8121101410
117,7,7228501335
45,7,2895650320
43,5,9268200485
204,33,9122001231
497,51,2197600387
21,0,3524039044
45,7,6372000150
10,0,4073800380
0,0,7657000155
0,0,3574801660
0,0,3810000071
20,2,1837000005
72,7,5347200042
174,21,3834500285
13,0,0923000545
138,11,1972200244
26,0,4321200265
45,1,9547200920
177,20,3834500418
30,2,3650100075
0,0,7774200181
127,22,6056110580
81,10,4303200230
139,4,3126049053
45,6,2895650380
25,2,5297200069
84,13,2589300202
143,23,1282300899
77,5,8835900220
64,3,2491201299
0,0,3760500141
87,6,1121000080
64,6,0752000040
137,12,6865200348
93,20,3812400410
17,4,1708400740
41,3,3468800420
270,36,9826701691
97,3,9550204100
149,3,3528900275
46,6,2895650400
83,12,2589300200
24,4,1773100274
54,1,7011200830
14,1,2391600595
0,0,0191100350
69,3,2922700285
18,3,2976800830
244,30,0993001628
0,0,2550500005
43,1,9547204265
7,0,9322800155
79,11,8113101040
216,21,5646600017
102,16,5393600871
28,2,3624039066
19,0,7409700535
54,2,7986400430
65,5,1982200400
242,25,7942602130
194,15,7904700138
134,1,3879901890
11,0,3524039055
0,0,3768000390
99,7,1324300414
31,2,1980200125
0,0,4058200580
273,31,9266700128
45,0,8900000091
60,0,9523102801
15,0,8820901964
214,22,3126049496
0,0,5145000310
18,4,0223049106
9,0,8587400055
51,3,6021503085
182,5,0958000165
65,3,7625704165
0,0,7694210290
172,2,3879901505
44,2,2887703270
0,0,3026059388
183,13,5694501090
41,1,7443000837
115,1,1965200074
10,1,1118000525
30,2,7549800780
28,3,1250202415
17,0,0930000325
27,3,9274202005
278,33,9826701616
103,12,1225039062
18,1,6822100125
39,3,2768000410
93,5,2734100510
119,7,9188200885
628,55,6003001621
16,0,8081900005
1,0,9282800753
52,7,0424049033
88,14,6607000139
163,15,4358700068
44,3,2313900340
223,7,9528104840
29,0,6917700195
162,6,0952003425
38,1,6788200875
34,3,7410200150
46,4,9841300030
184,9,8673400050
137,3,0809000695
51,5,6450300690
31,0,9241900248
187,20,6145600825
182,21,9344100190
14,0,8024201580
57,7,1568100710
2,0,4217401950
14,0,1909600154
43,3,7312400475
0,0,0133000265
0,0,5458800115
21,3,1867400080
0,0,0723049193
17,0,4383200025
16,0,4383200025
606,46,8584800050
21,0,4077800296
21,0,4077800296
21,0,4077800296
0,0,7889600430
31,0,1623800132
49,8,3964400222
49,8,3964400222
43,4,4006000443
225,21,7899800854
130,10,3654200023
222,19,3126049216
128,6,5101408735
50,5,7905200061
60,2,1814800204
9,0,3607500530
62,2,7011201161
55,0,9530100620
8,0,6132600610
58,5,2028700365
75,14,1498300545
85,3,9547202850
159,17,9126100020
9,1,1068000095
77,6,9358002285
0,0,4147200110
7,0,3799000016
14,0,5398600006
27,2,9368700090
21,1,2490200110
7,0,9357000550
50,8,3964400223
27,0,0225039023
35,0,7550801020
93,4,4083305325
17,0,5317100745
112,4,4083302330
572,38,2254501122
21,1,5013500115
42,1,9238900580
322,27,4365200430
11,0,0868001722
159,13,7663700836
10,1,1818800135
10,1,1818800140
27,1,8122101085
117,12,9834200725
0,0,5482700035
0,0,1651800030
297,7,1972202020
11,0,1070000290
26,1,8150100005
0,0,0723049269
619,26,3320000854
95,3,6814600020
17,0,2872100365
0,0,7694210390
55,2,2436200200
86,3,4083306465
17,1,8073000470
49,2,0952000465
116,5,3277801442
112,11,7217400265
107,3,3359500905
66,3,3186600115
206,13,7228500645
81,3,9178600005
201,14,1297300195
78,15,1498300761
49,4,4006000626
5,1,1068000360
37,6,6437400130
35,5,9272200655
98,4,8818400235
51,3,0269000945
182,10,5694501085
27,3,6414600035
55,10,2113700275
